order_id,order_date,customer_id,customer_segment,region,sales_rep,channel,category,product,unit_price,units_sold,discount_pct,gross_revenue,net_revenue,returned
ORD-103152,2025-04-14,CUST-6552,Consumer,West,Priya Nair,Marketplace,Electronics,Bluetooth Speaker,45.41,1,0.118,45.41,40.05,False
ORD-103153,2025-04-14,CUST-9282,Consumer,South,Chris Evans,Online,Home & Kitchen,Air Fryer,89.3,4,0.028,357.2,347.2,False
ORD-103154,2025-04-14,CUST-6333,Consumer,West,Jake Chen,In-Store,Electronics,Wireless Earbuds,61.57,3,0.036,184.71,178.06,False
ORD-103155,2025-04-14,CUST-8189,Consumer,West,Sophie Zhang,In-Store,Home & Kitchen,Vacuum Cleaner,145.51,1,0.044,145.51,139.11,False
ORD-103156,2025-04-14,CUST-6091,Consumer,North,Alex Kim,Wholesale,Beauty,Perfume,68.38,1,0.119,68.38,60.24,False
ORD-103157,2025-04-14,CUST-8573,Small Business,East,Emily Chen,Wholesale,Home & Kitchen,Air Fryer,89.08,2,0.223,178.16,138.43,True
ORD-103158,2025-04-14,CUST-6721,Enterprise,Central,Marcus Webb,Marketplace,Beauty,Skincare Set,72.49,1,0.093,72.49,65.75,False
ORD-103159,2025-04-14,CUST-6615,Consumer,South,Nina Torres,In-Store,Beauty,Perfume,69.72,1,0.034,69.72,67.35,False
ORD-103160,2025-04-14,CUST-7744,Consumer,West,Sophie Zhang,In-Store,Electronics,Wireless Earbuds,59.49,1,0.05,59.49,56.52,False
ORD-103161,2025-04-14,CUST-6935,Small Business,West,Priya Nair,Online,Home & Kitchen,Vacuum Cleaner,157.34,1,0.051,157.34,149.32,False
ORD-103162,2025-04-14,CUST-7979,Consumer,South,Maria Gomez,Marketplace,Beauty,Electric Shaver,90.83,3,0.134,272.49,235.98,False
ORD-103163,2025-04-14,CUST-6408,Consumer,Central,Marcus Webb,Marketplace,Electronics,Laptop Stand,28.7,5,0.121,143.5,126.14,False
ORD-103164,2025-04-14,CUST-5568,Consumer,East,Liam O'Brien,Marketplace,Office Supplies,Standing Desk,348.59,1,0.124,348.59,305.36,False
ORD-103165,2025-04-15,CUST-6966,Small Business,South,Chris Evans,Online,Beauty,Electric Shaver,93.4,1,0.005,93.4,92.93,False
ORD-103166,2025-04-15,CUST-7237,Consumer,North,Sam Patel,Online,Office Supplies,Notebook Set,15.54,2,0.065,31.08,29.06,False
ORD-103167,2025-04-15,CUST-5205,Consumer,East,Liam O'Brien,In-Store,Office Supplies,Notebook Set,15.68,1,0.005,15.68,15.6,False
ORD-103168,2025-04-15,CUST-7917,Small Business,West,Priya Nair,Online,Office Supplies,Standing Desk,363.79,8,0.044,2910.32,2782.27,False
ORD-103169,2025-04-15,CUST-5852,Consumer,East,Liam O'Brien,Online,Apparel,T-Shirt Pack,24.18,1,0.062,24.18,22.68,True
ORD-103170,2025-04-15,CUST-5554,Small Business,West,Jake Chen,Online,Home & Kitchen,Air Fryer,85.52,1,0.1,85.52,76.97,False
ORD-103171,2025-04-15,CUST-6983,Small Business,West,Jake Chen,Wholesale,Electronics,Smart Watch,202.31,3,0.153,606.93,514.07,False
ORD-103172,2025-04-15,CUST-8967,Consumer,East,Ravi Shah,Marketplace,Office Supplies,Ergonomic Chair,255.05,2,0.133,510.1,442.26,False
ORD-103173,2025-04-15,CUST-6999,Consumer,East,Liam O'Brien,In-Store,Beauty,Makeup Kit,52.96,3,0.049,158.88,151.09,False
ORD-103174,2025-04-15,CUST-7482,Consumer,Central,Dana Kowalski,Online,Apparel,Winter Jacket,115.99,8,0.02,927.92,909.36,False
ORD-103175,2025-04-15,CUST-7495,Enterprise,Central,Dana Kowalski,Online,Apparel,T-Shirt Pack,26.15,2,0.044,52.3,50.0,False
ORD-103176,2025-04-15,CUST-6659,Small Business,South,Chris Evans,Online,Home & Kitchen,Blender,52.21,2,0.087,104.42,95.34,False
ORD-103177,2025-04-15,CUST-7429,Small Business,West,Priya Nair,In-Store,Beauty,Electric Shaver,86.9,2,0.014,173.8,171.37,False
ORD-103178,2025-04-16,CUST-5308,Enterprise,South,Chris Evans,Marketplace,Electronics,Wireless Earbuds,58.47,3,0.105,175.41,156.99,False
ORD-103179,2025-04-16,CUST-9274,Small Business,North,Sam Patel,Online,Apparel,T-Shirt Pack,25.97,3,0.062,77.91,73.08,False
ORD-103180,2025-04-16,CUST-6442,Small Business,West,Priya Nair,Online,Beauty,Hair Dryer,44.7,2,0.031,89.4,86.63,False
ORD-103181,2025-04-16,CUST-7919,Small Business,East,Ravi Shah,Online,Electronics,Wireless Earbuds,61.78,2,0.074,123.56,114.42,False
ORD-103182,2025-04-16,CUST-8048,Consumer,North,Sam Patel,Marketplace,Beauty,Hair Dryer,44.52,2,0.119,89.04,78.44,False
ORD-103183,2025-04-16,CUST-5376,Enterprise,West,Jake Chen,Marketplace,Beauty,Skincare Set,76.76,4,0.073,307.04,284.63,True
ORD-103184,2025-04-16,CUST-8502,Consumer,Central,Dana Kowalski,Marketplace,Beauty,Hair Dryer,44.53,3,0.12,133.59,117.56,False
ORD-103185,2025-04-16,CUST-8901,Consumer,Central,Dana Kowalski,In-Store,Home & Kitchen,Blender,51.99,4,0.084,207.96,190.49,True
ORD-103186,2025-04-17,CUST-8871,Consumer,East,Ravi Shah,Online,Home & Kitchen,Coffee Maker,63.86,1,0.06,63.86,60.03,False
ORD-103187,2025-04-17,CUST-8387,Small Business,East,Ravi Shah,Marketplace,Office Supplies,Notebook Set,15.02,6,0.134,90.12,78.04,False
ORD-103188,2025-04-17,CUST-6558,Consumer,North,Sam Patel,Online,Home & Kitchen,Cookware Set,130.27,1,0.062,130.27,122.19,False
ORD-103189,2025-04-17,CUST-7470,Consumer,West,Priya Nair,Online,Electronics,USB-C Hub,35.51,3,0.068,106.53,99.29,False
ORD-103190,2025-04-18,CUST-7116,Consumer,Central,Dana Kowalski,Online,Beauty,Skincare Set,73.54,5,0.04,367.7,352.99,True
ORD-103191,2025-04-18,CUST-5478,Small Business,Central,Dana Kowalski,Online,Apparel,T-Shirt Pack,25.35,5,0.084,126.75,116.1,False
ORD-103192,2025-04-18,CUST-9082,Consumer,West,Jake Chen,Online,Electronics,Bluetooth Speaker,43.38,2,0.092,86.76,78.78,False
ORD-103193,2025-04-18,CUST-5816,Small Business,North,Jordan Lee,Marketplace,Electronics,Bluetooth Speaker,46.76,2,0.082,93.52,85.85,False
ORD-103194,2025-04-18,CUST-8792,Small Business,South,Nina Torres,Online,Office Supplies,Notebook Set,14.46,1,0.089,14.46,13.17,False
ORD-103195,2025-04-18,CUST-5792,Enterprise,South,Nina Torres,Marketplace,Beauty,Hair Dryer,46.52,4,0.06,186.08,174.92,False
ORD-103196,2025-04-18,CUST-7768,Small Business,Central,Marcus Webb,Marketplace,Home & Kitchen,Vacuum Cleaner,152.89,1,0.12,152.89,134.54,False
ORD-103197,2025-04-18,CUST-9306,Small Business,North,Alex Kim,In-Store,Electronics,Bluetooth Speaker,44.27,2,0.05,88.54,84.11,False
ORD-103198,2025-04-18,CUST-6472,Consumer,East,Liam O'Brien,Online,Apparel,Denim Jeans,54.04,10,0.057,540.4,509.6,False
ORD-103199,2025-04-19,CUST-7430,Consumer,North,Alex Kim,In-Store,Home & Kitchen,Blender,52.32,6,0.094,313.92,284.41,False
ORD-103200,2025-04-19,CUST-6204,Consumer,West,Jake Chen,Marketplace,Electronics,USB-C Hub,33.92,2,0.063,67.84,63.57,False
ORD-103201,2025-04-19,CUST-7189,Consumer,West,Priya Nair,Online,Apparel,Yoga Pants,40.88,1,0.051,40.88,38.8,False
ORD-103202,2025-04-19,CUST-5116,Consumer,East,Liam O'Brien,Marketplace,Home & Kitchen,Blender,48.41,1,0.054,48.41,45.8,True
ORD-103203,2025-04-19,CUST-5235,Consumer,West,Priya Nair,In-Store,Apparel,Running Shoes,83.23,3,0.067,249.69,232.96,False
ORD-103204,2025-04-19,CUST-8567,Consumer,East,Liam O'Brien,Wholesale,Office Supplies,Notebook Set,15.35,4,0.216,61.4,48.14,False
ORD-103205,2025-04-19,CUST-8192,Enterprise,North,Jordan Lee,Marketplace,Home & Kitchen,Vacuum Cleaner,156.48,1,0.076,156.48,144.59,False
ORD-103206,2025-04-19,CUST-7440,Small Business,South,Nina Torres,Online,Beauty,Skincare Set,77.83,1,0.034,77.83,75.18,False
ORD-103207,2025-04-19,CUST-7368,Small Business,Central,Tyler Brooks,In-Store,Office Supplies,Ergonomic Chair,251.23,2,0.08,502.46,462.26,False
ORD-103208,2025-04-19,CUST-5490,Consumer,South,Nina Torres,Online,Apparel,Yoga Pants,38.6,2,0.028,77.2,75.04,False
ORD-103209,2025-04-19,CUST-8358,Consumer,North,Alex Kim,Online,Electronics,Bluetooth Speaker,43.74,6,0.017,262.44,257.98,False
ORD-103210,2025-04-19,CUST-6272,Consumer,South,Chris Evans,Marketplace,Beauty,Perfume,67.9,1,0.075,67.9,62.81,False
ORD-103211,2025-04-19,CUST-6152,Consumer,South,Maria Gomez,Wholesale,Beauty,Electric Shaver,87.48,3,0.183,262.44,214.41,False
ORD-103212,2025-04-19,CUST-7284,Small Business,East,Ravi Shah,Wholesale,Home & Kitchen,Vacuum Cleaner,149.64,5,0.232,748.2,574.62,False
ORD-103213,2025-04-19,CUST-7474,Consumer,East,Liam O'Brien,Online,Apparel,Winter Jacket,124.4,4,0.028,497.6,483.67,False
ORD-103214,2025-04-19,CUST-6287,Consumer,Central,Tyler Brooks,Online,Home & Kitchen,Coffee Maker,61.89,1,0.04,61.89,59.41,False
ORD-103215,2025-04-20,CUST-8588,Consumer,West,Jake Chen,In-Store,Electronics,USB-C Hub,34.07,2,0.071,68.14,63.3,False
ORD-103216,2025-04-20,CUST-6060,Consumer,North,Alex Kim,Online,Home & Kitchen,Blender,50.47,6,0.039,302.82,291.01,False
ORD-103217,2025-04-20,CUST-8760,Small Business,West,Jake Chen,Online,Electronics,Wireless Earbuds,62.18,1,0.023,62.18,60.75,False
ORD-103218,2025-04-20,CUST-6527,Small Business,West,Sophie Zhang,Marketplace,Electronics,Laptop Stand,29.38,10,0.117,293.8,259.43,False
ORD-103219,2025-04-20,CUST-5509,Consumer,Central,Tyler Brooks,Marketplace,Home & Kitchen,Blender,49.4,1,0.129,49.4,43.03,False
ORD-103220,2025-04-20,CUST-6694,Consumer,East,Liam O'Brien,Marketplace,Beauty,Skincare Set,74.04,1,0.099,74.04,66.71,False
ORD-103221,2025-04-20,CUST-5392,Enterprise,South,Chris Evans,In-Store,Office Supplies,Monitor Arm,58.75,5,0.063,293.75,275.24,False
ORD-103222,2025-04-20,CUST-5648,Small Business,West,Jake Chen,In-Store,Beauty,Makeup Kit,56.08,5,0.095,280.4,253.76,False
ORD-103223,2025-04-20,CUST-8950,Consumer,West,Jake Chen,Marketplace,Home & Kitchen,Cookware Set,132.02,1,0.078,132.02,121.72,False
ORD-103224,2025-04-20,CUST-5426,Consumer,East,Emily Chen,Online,Apparel,Winter Jacket,124.11,1,0.016,124.11,122.12,False
ORD-103225,2025-04-20,CUST-5679,Consumer,North,Alex Kim,Marketplace,Office Supplies,Ergonomic Chair,260.43,8,0.059,2083.44,1960.52,False
ORD-103226,2025-04-20,CUST-5366,Small Business,East,Ravi Shah,Online,Apparel,Yoga Pants,41.59,1,0.0,41.59,41.59,False
ORD-103227,2025-04-21,CUST-8513,Consumer,North,Alex Kim,Marketplace,Electronics,Laptop Stand,30.11,1,0.102,30.11,27.04,False
ORD-103228,2025-04-21,CUST-6154,Consumer,North,Jordan Lee,Marketplace,Home & Kitchen,Blender,48.42,1,0.124,48.42,42.42,False
ORD-103229,2025-04-21,CUST-9106,Small Business,South,Chris Evans,Online,Beauty,Electric Shaver,87.49,4,0.073,349.96,324.41,False
ORD-103230,2025-04-21,CUST-5393,Small Business,South,Maria Gomez,Marketplace,Electronics,Wireless Earbuds,60.53,6,0.119,363.18,319.96,False
ORD-103231,2025-04-21,CUST-8649,Consumer,East,Liam O'Brien,Online,Electronics,USB-C Hub,36.45,1,0.023,36.45,35.61,False
ORD-103232,2025-04-21,CUST-7060,Consumer,South,Maria Gomez,In-Store,Home & Kitchen,Vacuum Cleaner,150.45,1,0.088,150.45,137.21,False
ORD-103233,2025-04-21,CUST-5748,Small Business,North,Alex Kim,Marketplace,Beauty,Hair Dryer,46.95,2,0.103,93.9,84.23,False
ORD-103234,2025-04-21,CUST-8957,Consumer,North,Sam Patel,Marketplace,Electronics,USB-C Hub,34.16,4,0.081,136.64,125.57,False
ORD-103235,2025-04-21,CUST-7837,Small Business,North,Alex Kim,Wholesale,Apparel,Denim Jeans,52.72,3,0.117,158.16,139.66,False
ORD-103236,2025-04-22,CUST-6341,Consumer,East,Ravi Shah,Online,Electronics,Wireless Earbuds,61.77,2,0.07,123.54,114.89,False
ORD-103237,2025-04-22,CUST-6044,Enterprise,North,Jordan Lee,In-Store,Apparel,Winter Jacket,124.54,1,0.065,124.54,116.44,False
ORD-103238,2025-04-22,CUST-9163,Consumer,South,Maria Gomez,Marketplace,Apparel,Yoga Pants,39.78,1,0.1,39.78,35.8,False
ORD-103239,2025-04-22,CUST-7092,Consumer,East,Liam O'Brien,In-Store,Electronics,USB-C Hub,33.6,1,0.024,33.6,32.79,False
ORD-103240,2025-04-22,CUST-6982,Consumer,South,Chris Evans,Marketplace,Beauty,Makeup Kit,52.47,1,0.146,52.47,44.81,False
ORD-103241,2025-04-22,CUST-8968,Enterprise,South,Chris Evans,In-Store,Office Supplies,Standing Desk,334.68,8,0.041,2677.44,2567.66,False
ORD-103242,2025-04-22,CUST-7373,Consumer,West,Sophie Zhang,Marketplace,Home & Kitchen,Blender,49.69,1,0.141,49.69,42.68,False
ORD-103243,2025-04-22,CUST-9232,Consumer,East,Liam O'Brien,Marketplace,Electronics,Laptop Stand,29.19,5,0.141,145.95,125.37,True
ORD-103244,2025-04-22,CUST-5629,Small Business,Central,Dana Kowalski,Marketplace,Home & Kitchen,Coffee Maker,64.74,2,0.074,129.48,119.9,False
ORD-103245,2025-04-22,CUST-8533,Small Business,East,Ravi Shah,Marketplace,Beauty,Skincare Set,74.9,8,0.145,599.2,512.32,False
ORD-103246,2025-04-23,CUST-7570,Consumer,Central,Marcus Webb,Online,Electronics,Wireless Earbuds,59.74,1,0.06,59.74,56.16,False
ORD-103247,2025-04-23,CUST-7026,Consumer,South,Chris Evans,In-Store,Home & Kitchen,Air Fryer,91.07,1,0.024,91.07,88.88,True
ORD-103248,2025-04-23,CUST-9125,Consumer,East,Ravi Shah,Online,Home & Kitchen,Air Fryer,91.6,1,0.045,91.6,87.48,False
ORD-103249,2025-04-23,CUST-7392,Consumer,East,Emily Chen,Online,Electronics,Smart Watch,197.91,4,0.074,791.64,733.06,True
ORD-103250,2025-04-23,CUST-8943,Consumer,Central,Tyler Brooks,In-Store,Electronics,Smart Watch,196.73,2,0.053,393.46,372.61,False
ORD-103251,2025-04-23,CUST-5339,Consumer,South,Maria Gomez,Wholesale,Apparel,Winter Jacket,118.41,5,0.245,592.05,447.0,False
ORD-103252,2025-04-23,CUST-5694,Small Business,Central,Marcus Webb,In-Store,Home & Kitchen,Vacuum Cleaner,143.54,3,0.053,430.62,407.8,False
ORD-103253,2025-04-23,CUST-7123,Small Business,East,Emily Chen,Marketplace,Beauty,Hair Dryer,44.19,3,0.071,132.57,123.16,False
ORD-103254,2025-04-23,CUST-6786,Small Business,West,Priya Nair,Wholesale,Beauty,Hair Dryer,43.64,2,0.235,87.28,66.77,False
ORD-103255,2025-04-23,CUST-7857,Consumer,Central,Marcus Webb,Online,Home & Kitchen,Coffee Maker,63.63,1,0.042,63.63,60.96,False
ORD-103256,2025-04-23,CUST-7567,Small Business,Central,Marcus Webb,Online,Apparel,Running Shoes,81.7,1,0.087,81.7,74.59,False
ORD-103257,2025-04-23,CUST-9173,Small Business,West,Jake Chen,Online,Apparel,Denim Jeans,57.68,2,0.023,115.36,112.71,False
ORD-103258,2025-04-24,CUST-6452,Enterprise,South,Nina Torres,In-Store,Apparel,Running Shoes,83.38,1,0.064,83.38,78.04,False
ORD-103259,2025-04-24,CUST-9038,Consumer,South,Maria Gomez,Online,Electronics,Laptop Stand,30.95,6,0.017,185.7,182.54,False
ORD-103260,2025-04-24,CUST-8327,Consumer,South,Maria Gomez,Marketplace,Electronics,Laptop Stand,30.7,5,0.09,153.5,139.68,False
ORD-103261,2025-04-24,CUST-5490,Small Business,North,Jordan Lee,Online,Beauty,Perfume,73.1,3,0.1,219.3,197.37,False
ORD-103262,2025-04-24,CUST-8024,Consumer,North,Sam Patel,Online,Electronics,Wireless Earbuds,61.5,2,0.001,123.0,122.88,False
ORD-103263,2025-04-24,CUST-6276,Enterprise,East,Emily Chen,Online,Apparel,T-Shirt Pack,24.92,2,0.059,49.84,46.9,False
ORD-103264,2025-04-24,CUST-5227,Small Business,West,Jake Chen,In-Store,Apparel,Yoga Pants,40.4,2,0.001,80.8,80.72,False
ORD-103265,2025-04-25,CUST-5172,Small Business,North,Sam Patel,Marketplace,Electronics,USB-C Hub,34.31,4,0.055,137.24,129.69,False
ORD-103266,2025-04-25,CUST-5829,Small Business,East,Ravi Shah,Wholesale,Office Supplies,Ergonomic Chair,237.57,1,0.163,237.57,198.85,False
ORD-103267,2025-04-25,CUST-8408,Consumer,South,Nina Torres,Marketplace,Beauty,Perfume,68.97,2,0.144,137.94,118.08,False
ORD-103268,2025-04-25,CUST-7048,Consumer,Central,Tyler Brooks,Online,Home & Kitchen,Blender,49.51,5,0.029,247.55,240.37,False
ORD-103269,2025-04-25,CUST-9046,Small Business,North,Sam Patel,In-Store,Beauty,Electric Shaver,92.09,2,0.034,184.18,177.92,False
ORD-103270,2025-04-25,CUST-8174,Consumer,East,Liam O'Brien,In-Store,Electronics,Smart Watch,207.17,1,0.025,207.17,201.99,False
ORD-103271,2025-04-25,CUST-6129,Small Business,Central,Tyler Brooks,Online,Office Supplies,Monitor Arm,62.77,1,0.011,62.77,62.08,False
ORD-103272,2025-04-26,CUST-7048,Small Business,South,Nina Torres,In-Store,Apparel,Running Shoes,78.8,3,0.05,236.4,224.58,False
ORD-103273,2025-04-26,CUST-5776,Consumer,West,Priya Nair,Online,Apparel,Yoga Pants,41.82,6,0.045,250.92,239.63,False
ORD-103274,2025-04-26,CUST-7324,Consumer,Central,Dana Kowalski,Online,Electronics,Smart Watch,205.98,6,0.054,1235.88,1169.14,False
ORD-103275,2025-04-26,CUST-6963,Enterprise,North,Alex Kim,Online,Home & Kitchen,Blender,47.64,5,0.063,238.2,223.19,False
ORD-103276,2025-04-26,CUST-8968,Consumer,Central,Tyler Brooks,Wholesale,Beauty,Makeup Kit,55.51,8,0.128,444.08,387.24,False
ORD-103277,2025-04-26,CUST-8730,Consumer,West,Sophie Zhang,Marketplace,Home & Kitchen,Vacuum Cleaner,147.97,1,0.064,147.97,138.5,False
ORD-103278,2025-04-26,CUST-5969,Consumer,North,Jordan Lee,Online,Apparel,Denim Jeans,52.43,1,0.059,52.43,49.34,False
ORD-103279,2025-04-26,CUST-5081,Small Business,South,Maria Gomez,Wholesale,Beauty,Electric Shaver,90.27,2,0.168,180.54,150.21,False
ORD-103280,2025-04-26,CUST-6471,Enterprise,East,Ravi Shah,Wholesale,Home & Kitchen,Coffee Maker,65.54,3,0.163,196.62,164.57,False
ORD-103281,2025-04-26,CUST-8847,Consumer,Central,Dana Kowalski,Marketplace,Home & Kitchen,Air Fryer,87.76,2,0.079,175.52,161.65,False
ORD-103282,2025-04-26,CUST-6194,Enterprise,North,Jordan Lee,In-Store,Beauty,Electric Shaver,93.95,1,0.072,93.95,87.19,False
ORD-103283,2025-04-27,CUST-5338,Consumer,West,Sophie Zhang,Online,Beauty,Perfume,70.76,2,0.075,141.52,130.91,False
ORD-103284,2025-04-27,CUST-8410,Small Business,South,Chris Evans,In-Store,Home & Kitchen,Cookware Set,125.78,1,0.033,125.78,121.63,False
ORD-103285,2025-04-27,CUST-5073,Consumer,West,Sophie Zhang,In-Store,Apparel,T-Shirt Pack,25.54,4,0.01,102.16,101.14,True
ORD-103286,2025-04-27,CUST-9188,Consumer,West,Jake Chen,Wholesale,Beauty,Hair Dryer,44.99,1,0.23,44.99,34.64,True
ORD-103287,2025-04-27,CUST-5416,Enterprise,East,Liam O'Brien,Marketplace,Electronics,Laptop Stand,29.91,8,0.126,239.28,209.13,True
ORD-103288,2025-04-27,CUST-8247,Consumer,East,Emily Chen,Online,Electronics,Laptop Stand,30.99,5,0.095,154.95,140.23,False
ORD-103289,2025-04-27,CUST-6422,Consumer,Central,Tyler Brooks,In-Store,Apparel,Winter Jacket,115.65,5,0.015,578.25,569.58,False
ORD-103290,2025-04-27,CUST-8461,Consumer,South,Nina Torres,In-Store,Home & Kitchen,Coffee Maker,64.93,4,0.066,259.72,242.58,False
ORD-103291,2025-04-27,CUST-6224,Consumer,West,Priya Nair,Marketplace,Apparel,Winter Jacket,123.36,3,0.062,370.08,347.14,False
ORD-103292,2025-04-27,CUST-7289,Consumer,North,Sam Patel,Online,Office Supplies,Standing Desk,355.6,1,0.087,355.6,324.66,False
ORD-103293,2025-04-28,CUST-7461,Enterprise,West,Jake Chen,Marketplace,Electronics,USB-C Hub,33.26,3,0.124,99.78,87.41,False
ORD-103294,2025-04-28,CUST-8873,Small Business,West,Sophie Zhang,Online,Beauty,Electric Shaver,92.58,4,0.053,370.32,350.69,False
ORD-103295,2025-04-28,CUST-8093,Consumer,East,Emily Chen,Online,Electronics,Bluetooth Speaker,46.99,1,0.093,46.99,42.62,False
ORD-103296,2025-04-28,CUST-9097,Enterprise,West,Priya Nair,Marketplace,Home & Kitchen,Blender,51.01,3,0.082,153.03,140.48,False
ORD-103297,2025-04-28,CUST-5128,Consumer,East,Emily Chen,Online,Home & Kitchen,Blender,51.87,2,0.062,103.74,97.31,False
ORD-103298,2025-04-28,CUST-5292,Small Business,Central,Tyler Brooks,Marketplace,Office Supplies,Desk Lamp,34.5,2,0.108,69.0,61.55,False
ORD-103299,2025-04-28,CUST-5870,Consumer,North,Alex Kim,Online,Electronics,Smart Watch,197.0,1,0.036,197.0,189.91,False
ORD-103300,2025-04-28,CUST-8102,Consumer,North,Jordan Lee,Wholesale,Electronics,USB-C Hub,34.36,4,0.143,137.44,117.79,False
ORD-103301,2025-04-28,CUST-6378,Consumer,West,Priya Nair,Marketplace,Beauty,Electric Shaver,92.1,6,0.098,552.6,498.45,False
ORD-103302,2025-04-28,CUST-7610,Small Business,West,Jake Chen,Online,Beauty,Hair Dryer,46.98,4,0.066,187.92,175.52,False
ORD-103303,2025-04-28,CUST-7069,Small Business,East,Emily Chen,Marketplace,Electronics,Bluetooth Speaker,46.72,2,0.149,93.44,79.52,False
ORD-103304,2025-04-28,CUST-6335,Consumer,Central,Tyler Brooks,Online,Electronics,Laptop Stand,28.94,10,0.025,289.4,282.16,True
ORD-103305,2025-04-28,CUST-9181,Consumer,West,Priya Nair,In-Store,Apparel,T-Shirt Pack,25.31,2,0.081,50.62,46.52,False
ORD-103306,2025-04-28,CUST-9253,Small Business,Central,Dana Kowalski,Online,Apparel,Running Shoes,83.96,1,0.047,83.96,80.01,False
ORD-103307,2025-04-28,CUST-6016,Enterprise,East,Liam O'Brien,Online,Beauty,Perfume,68.56,8,0.038,548.48,527.64,False
ORD-103308,2025-04-28,CUST-6240,Small Business,North,Alex Kim,Wholesale,Home & Kitchen,Cookware Set,131.74,4,0.216,526.96,413.14,False
ORD-103309,2025-04-28,CUST-6890,Consumer,East,Ravi Shah,Online,Electronics,Bluetooth Speaker,46.82,4,0.049,187.28,178.1,False
ORD-103310,2025-04-28,CUST-5482,Consumer,Central,Dana Kowalski,In-Store,Apparel,Winter Jacket,124.78,1,0.081,124.78,114.67,False
ORD-103311,2025-04-29,CUST-8501,Small Business,South,Nina Torres,Online,Apparel,Running Shoes,78.56,1,0.032,78.56,76.05,True
ORD-103312,2025-04-29,CUST-6006,Consumer,Central,Tyler Brooks,In-Store,Office Supplies,Notebook Set,14.38,1,0.096,14.38,13.0,False
ORD-103313,2025-04-29,CUST-5852,Consumer,West,Jake Chen,Online,Beauty,Hair Dryer,45.65,4,0.092,182.6,165.8,False
ORD-103314,2025-04-29,CUST-6012,Consumer,East,Ravi Shah,Online,Apparel,Running Shoes,83.57,1,0.082,83.57,76.72,False
ORD-103315,2025-04-29,CUST-8488,Consumer,East,Ravi Shah,Online,Electronics,USB-C Hub,35.02,1,0.021,35.02,34.28,False
ORD-103316,2025-04-29,CUST-6992,Small Business,East,Liam O'Brien,Online,Apparel,Running Shoes,79.65,1,0.073,79.65,73.84,False
ORD-103317,2025-04-29,CUST-5612,Small Business,West,Sophie Zhang,Wholesale,Home & Kitchen,Blender,51.81,3,0.123,155.43,136.31,False
ORD-103318,2025-04-29,CUST-8642,Enterprise,North,Sam Patel,Wholesale,Home & Kitchen,Air Fryer,89.31,2,0.228,178.62,137.89,False
ORD-103319,2025-04-29,CUST-5769,Consumer,Central,Dana Kowalski,Marketplace,Beauty,Skincare Set,76.35,8,0.124,610.8,535.06,False
ORD-103320,2025-04-29,CUST-8455,Consumer,East,Emily Chen,Online,Apparel,Running Shoes,79.1,2,0.027,158.2,153.93,True
ORD-103321,2025-04-29,CUST-9139,Consumer,Central,Marcus Webb,Online,Electronics,USB-C Hub,34.56,5,0.059,172.8,162.6,False
